index,uuid,num_achievements,num_exercises,num_points,Click,Group,Button,Banner
843,981969177,64,193,266,0,CurrentAd,No,Yes
844,981999177,17,60,558,0,CurrentAd,No,Yes
845,981970329,27,92,381,0,CurrentAd,No,Yes
847,981989337,87,545,493,0,CurrentAd,No,Yes
848,981989353,4,260,56,0,CurrentAd,No,Yes
850,981989409,67,10,361,0,CurrentAd,No,Yes
851,981970857,83,131,509,0,CurrentAd,No,Yes
852,981989641,42,304,602,0,CurrentAd,No,Yes
853,982009161,4,598,323,0,CurrentAd,No,Yes
856,981989985,57,500,306,0,CurrentAd,No,Yes
857,981990081,78,244,252,0,CurrentAd,No,Yes
858,982009513,70,122,394,0,CurrentAd,No,Yes
859,961631944,40,93,501,1,CurrentAd,No,Yes
860,961632296,50,463,352,0,CurrentAd,No,Yes
862,961632520,74,251,83,0,CurrentAd,No,Yes
863,961626920,47,171,605,0,CurrentAd,No,Yes
864,961642856,81,133,400,0,CurrentAd,No,Yes
865,961632632,10,40,449,0,CurrentAd,No,Yes
866,961627040,31,547,62,0,CurrentAd,No,Yes
867,961627136,41,461,225,0,CurrentAd,No,Yes
868,961648296,56,470,463,0,CurrentAd,No,Yes
869,961648464,35,60,691,0,CurrentAd,No,Yes
874,961627704,32,208,196,0,CurrentAd,No,Yes
876,961638592,26,102,300,0,CurrentAd,No,Yes
879,961639184,13,552,475,0,CurrentAd,No,Yes
883,961640232,63,622,401,0,CurrentAd,No,Yes
885,961651328,80,4,667,0,CurrentAd,No,Yes
886,961651432,80,277,128,0,CurrentAd,No,Yes
890,961646904,67,165,233,0,CurrentAd,No,Yes
892,961636432,85,393,69,0,CurrentAd,No,Yes
893,961652152,25,591,552,0,CurrentAd,No,Yes
894,961647376,47,539,474,0,CurrentAd,No,Yes
895,961647424,34,149,662,0,CurrentAd,No,Yes
896,961652504,85,433,407,0,CurrentAd,No,Yes
898,961642192,29,74,579,0,CurrentAd,No,Yes
899,961642496,94,97,234,0,CurrentAd,No,Yes
902,961653832,91,153,672,0,CurrentAd,No,Yes
903,961663656,27,502,328,0,CurrentAd,No,Yes
904,961682376,26,119,598,0,CurrentAd,No,Yes
905,961682416,60,165,99,0,CurrentAd,No,Yes
906,961682512,9,675,300,0,CurrentAd,No,Yes
907,961664152,32,689,555,0,CurrentAd,No,Yes
908,961692360,71,392,348,0,CurrentAd,No,Yes
909,961664200,20,255,322,0,CurrentAd,No,Yes
910,961673528,77,559,310,0,CurrentAd,No,Yes
911,961692552,58,259,689,0,CurrentAd,No,Yes
912,961664640,1,230,369,0,CurrentAd,No,Yes
913,961693072,32,438,641,0,CurrentAd,No,Yes
915,961693408,77,488,589,0,CurrentAd,No,Yes
916,961655872,63,364,239,0,CurrentAd,No,Yes
917,961693664,4,482,469,0,CurrentAd,No,Yes
918,961656288,82,594,108,0,CurrentAd,No,Yes
919,961656376,47,181,495,0,CurrentAd,No,Yes
921,961684696,80,426,425,0,CurrentAd,No,Yes
922,961656552,97,475,31,0,CurrentAd,No,Yes
923,961675232,18,479,220,0,CurrentAd,No,Yes
925,961675344,91,698,205,0,CurrentAd,No,Yes
927,961694656,24,401,157,0,CurrentAd,No,Yes
932,961657800,89,686,468,0,CurrentAd,No,Yes
934,981944241,90,646,544,0,CurrentAd,No,Yes
935,981944593,87,130,483,0,CurrentAd,No,Yes
937,981944945,73,480,0,0,CurrentAd,No,Yes
938,981959785,87,463,91,0,CurrentAd,No,Yes
941,981951681,36,415,411,0,CurrentAd,No,Yes
942,981954209,9,661,327,0,CurrentAd,No,Yes
943,981949657,59,585,348,0,CurrentAd,No,Yes
946,981955305,2,7,272,0,CurrentAd,No,Yes
947,981961417,14,507,201,0,CurrentAd,No,Yes
949,981980833,77,423,63,0,CurrentAd,No,Yes
952,981963497,12,80,390,0,CurrentAd,No,Yes
954,981991985,66,317,615,0,CurrentAd,No,Yes
955,981992105,37,362,108,0,CurrentAd,No,Yes
958,981983209,16,275,127,0,CurrentAd,No,Yes
959,982002769,93,266,339,0,CurrentAd,No,Yes
961,981993161,53,534,328,0,CurrentAd,No,Yes
963,981993249,1,420,522,0,CurrentAd,No,Yes
964,982003089,32,399,666,0,CurrentAd,No,Yes
966,981965121,59,279,503,0,CurrentAd,No,Yes
968,981965233,95,206,602,0,CurrentAd,No,Yes
969,982003385,47,199,681,0,CurrentAd,No,Yes
970,981965385,90,582,298,0,CurrentAd,No,Yes
971,981993625,27,42,486,0,CurrentAd,No,Yes
974,981984233,86,128,56,0,CurrentAd,No,Yes
975,981965825,72,413,363,0,CurrentAd,No,Yes
976,981975057,20,190,165,0,CurrentAd,No,Yes
977,982003897,73,316,343,0,CurrentAd,No,Yes
979,981975913,37,250,201,0,CurrentAd,No,Yes
980,982004561,54,485,258,0,CurrentAd,No,Yes
984,982005409,19,547,414,0,CurrentAd,No,Yes
985,981986289,4,668,375,0,CurrentAd,No,Yes
986,981986401,70,668,679,0,CurrentAd,No,Yes
987,981967753,0,481,152,0,CurrentAd,No,Yes
988,981996329,10,203,560,0,CurrentAd,No,Yes
990,981977305,16,167,597,0,CurrentAd,No,Yes
991,981997209,38,515,218,0,CurrentAd,No,Yes
992,981997713,58,618,543,0,CurrentAd,No,Yes
994,981978409,73,302,232,0,CurrentAd,No,Yes
995,981969241,74,306,409,0,CurrentAd,No,Yes
996,982007417,63,567,352,0,CurrentAd,No,Yes
997,982007593,27,325,472,0,CurrentAd,No,Yes
998,981988473,6,622,670,0,CurrentAd,No,Yes
1001,981988601,4,131,331,0,CurrentAd,No,Yes
1003,982008809,72,393,467,0,CurrentAd,No,Yes
1005,981999921,64,629,667,0,CurrentAd,No,Yes
1006,982009249,78,656,143,0,CurrentAd,No,Yes
1007,982000081,11,344,628,0,CurrentAd,No,Yes
1008,982000233,17,45,685,0,CurrentAd,No,Yes
1011,961678600,82,406,531,0,CurrentAd,No,Yes
1015,961689856,59,154,270,0,CurrentAd,No,Yes
1019,961680792,8,2,3,0,CurrentAd,No,Yes
1021,961691072,81,447,150,1,CurrentAd,No,Yes
1023,982009817,13,607,183,0,CurrentAd,No,Yes
1025,982021873,65,558,514,0,CurrentAd,No,Yes
1026,982010769,8,621,365,0,CurrentAd,No,Yes
1027,982021993,81,317,330,0,CurrentAd,No,Yes
1028,982022233,71,263,33,0,CurrentAd,No,Yes
1029,982035201,61,560,272,0,CurrentAd,No,Yes
1030,982011145,32,403,3,0,CurrentAd,No,Yes
1031,982022401,70,118,48,0,CurrentAd,No,Yes
1032,982035569,93,669,582,0,CurrentAd,No,Yes
1034,982017121,53,676,597,0,CurrentAd,No,Yes
1036,982018185,61,466,316,0,CurrentAd,No,Yes
1037,982024257,93,386,513,0,CurrentAd,No,Yes
1038,982030793,78,269,75,0,CurrentAd,No,Yes
1041,982031241,47,620,351,0,CurrentAd,No,Yes
1043,982013737,99,278,688,0,CurrentAd,No,Yes
1044,982013889,1,331,219,0,CurrentAd,No,Yes
1045,982037969,88,247,95,0,CurrentAd,No,Yes
1046,982025793,33,411,194,0,CurrentAd,No,Yes
1048,982014609,1,92,39,0,CurrentAd,No,Yes
1049,982020097,14,488,56,0,CurrentAd,No,Yes
1051,982039153,10,405,25,0,CurrentAd,No,Yes
1053,982033361,82,525,668,0,CurrentAd,No,Yes
1054,982049793,76,405,263,0,CurrentAd,No,Yes
1055,982039929,57,697,0,0,CurrentAd,No,Yes
1057,982070281,93,512,259,0,CurrentAd,No,Yes
1058,982080521,53,445,232,0,CurrentAd,No,Yes
1059,982050905,38,429,334,0,CurrentAd,No,Yes
1061,982041281,52,261,608,0,CurrentAd,No,Yes
1062,982061673,14,295,336,0,CurrentAd,No,Yes
1064,982081729,82,691,533,0,CurrentAd,No,Yes
1065,982052305,25,563,503,0,CurrentAd,No,Yes
1066,961626640,99,664,650,0,CurrentAd,No,Yes
1067,961632384,98,648,570,0,CurrentAd,No,Yes
1068,961642600,81,644,290,0,CurrentAd,No,Yes
1069,961642752,87,269,578,0,CurrentAd,No,Yes
1070,961637728,13,638,215,0,CurrentAd,No,Yes
1071,961648336,26,620,156,0,CurrentAd,No,Yes
1074,961638472,89,181,519,0,CurrentAd,No,Yes
1075,961649760,96,9,97,0,CurrentAd,No,Yes
1076,961649784,49,362,304,0,CurrentAd,No,Yes
1077,961639440,48,622,671,0,CurrentAd,No,Yes
1078,961639544,89,267,32,0,CurrentAd,No,Yes
1080,961645632,41,692,243,0,CurrentAd,No,Yes
1081,961650736,14,641,582,0,CurrentAd,No,Yes
1082,961650856,20,283,87,0,CurrentAd,No,Yes
1083,961635464,51,141,309,0,CurrentAd,No,Yes
1085,961640768,76,402,40,0,CurrentAd,No,Yes
1088,961646768,60,209,9,0,CurrentAd,No,Yes
1089,961636264,68,612,49,0,CurrentAd,No,Yes
1090,961651928,73,215,270,0,CurrentAd,No,Yes
1093,961636808,45,575,160,0,CurrentAd,No,Yes
1095,961642256,41,290,300,0,CurrentAd,No,Yes
1096,961663416,33,530,487,0,CurrentAd,No,Yes
1097,961672536,86,49,437,0,CurrentAd,No,Yes
1099,961663608,87,636,392,0,CurrentAd,No,Yes
1101,961692080,44,106,409,0,CurrentAd,No,Yes
1102,961654528,13,460,381,0,CurrentAd,No,Yes
1103,961664264,78,63,96,0,CurrentAd,No,Yes
1106,961664984,64,456,219,0,CurrentAd,No,Yes
1107,961665000,1,97,684,0,CurrentAd,No,Yes
1109,961674296,2,16,334,0,CurrentAd,No,Yes
1110,961684192,37,66,48,0,CurrentAd,No,Yes
1112,961684376,90,102,619,0,CurrentAd,No,Yes
1113,961693832,85,120,467,0,CurrentAd,No,Yes
1115,961684640,78,684,31,0,CurrentAd,No,Yes
1117,961666312,51,231,488,0,CurrentAd,No,Yes
1118,961694728,68,619,217,0,CurrentAd,No,Yes
1119,961675744,13,200,32,0,CurrentAd,No,Yes
1120,961666832,42,602,51,0,CurrentAd,No,Yes
1124,961667448,4,46,42,0,CurrentAd,No,Yes
1125,961676856,32,434,344,0,CurrentAd,No,Yes
1127,961659088,15,538,3,0,CurrentAd,No,Yes
1129,961668384,69,537,465,0,CurrentAd,No,Yes
1131,961659384,38,622,147,0,CurrentAd,No,Yes
1132,961687816,28,583,540,0,CurrentAd,No,Yes
1135,981950569,27,83,373,0,CurrentAd,No,Yes
1136,981951057,60,237,495,0,CurrentAd,No,Yes
1137,981948921,70,507,390,0,CurrentAd,No,Yes
1138,981949033,5,289,534,0,CurrentAd,No,Yes
1139,981951297,4,319,209,0,CurrentAd,No,Yes
1140,981949481,63,670,2,0,CurrentAd,No,Yes
1142,981950265,61,244,591,0,CurrentAd,No,Yes
1144,981971441,61,436,683,0,CurrentAd,No,Yes
1147,981962105,73,424,334,0,CurrentAd,No,Yes
1148,981972721,86,670,141,0,CurrentAd,No,Yes
1150,981991825,55,481,221,0,CurrentAd,No,Yes
1153,981983233,14,91,528,0,CurrentAd,No,Yes
1157,981965297,16,304,153,0,CurrentAd,No,Yes
1158,981974793,41,513,333,0,CurrentAd,No,Yes
1159,982003825,13,279,343,0,CurrentAd,No,Yes
1161,981975929,11,392,402,0,CurrentAd,No,Yes
1163,981985345,7,501,690,0,CurrentAd,No,Yes
1164,982004649,61,408,261,0,CurrentAd,No,Yes
1165,981995145,94,635,303,0,CurrentAd,No,Yes
1166,981985441,65,87,401,0,CurrentAd,No,Yes
1168,981976249,96,383,114,0,CurrentAd,No,Yes
1170,982004937,64,640,554,0,CurrentAd,No,Yes
1171,981976361,60,344,644,0,CurrentAd,No,Yes
1172,982005145,25,145,254,0,CurrentAd,No,Yes
1173,981986113,63,24,275,0,CurrentAd,No,Yes
1174,981995993,22,253,341,0,CurrentAd,No,Yes
1175,981996345,34,302,138,0,CurrentAd,No,Yes
1177,981996505,22,665,424,0,CurrentAd,No,Yes
1178,981986705,70,84,428,0,CurrentAd,No,Yes
1179,981996641,85,19,10,0,CurrentAd,No,Yes
1180,982006017,95,102,585,0,CurrentAd,No,Yes
1181,981968257,23,122,626,1,CurrentAd,No,Yes
1182,982006209,10,126,414,0,CurrentAd,No,Yes
1187,981978769,77,478,368,0,CurrentAd,No,Yes
1188,981988113,14,677,13,0,CurrentAd,No,Yes
1189,981988321,67,182,346,0,CurrentAd,No,Yes
1197,961637360,69,689,677,0,CurrentAd,No,Yes
1200,961627224,64,601,45,0,CurrentAd,No,Yes
1203,961648616,94,362,311,1,CurrentAd,No,Yes
1204,961627896,19,644,699,0,CurrentAd,No,Yes
1205,961649160,31,463,686,0,CurrentAd,No,Yes
1206,961628384,88,224,455,0,CurrentAd,No,Yes
1207,961644704,51,521,91,0,CurrentAd,No,Yes
1209,961629152,11,104,192,0,CurrentAd,No,Yes
1210,961645304,52,354,618,0,CurrentAd,No,Yes
1211,961645576,53,411,59,0,CurrentAd,No,Yes
1212,961635096,79,422,82,0,CurrentAd,No,Yes
1213,961629648,70,87,113,0,CurrentAd,No,Yes
1217,961650872,59,45,111,0,CurrentAd,No,Yes
1218,961630032,32,39,372,1,CurrentAd,No,Yes
1220,961630544,22,414,408,0,CurrentAd,No,Yes
1221,961641360,7,146,644,0,CurrentAd,No,Yes
1222,961630848,58,338,596,0,CurrentAd,No,Yes
1224,961636624,71,567,365,0,CurrentAd,No,Yes
1225,961641720,50,444,101,0,CurrentAd,No,Yes
1226,961636688,55,56,196,0,CurrentAd,No,Yes
1227,961652344,31,590,681,0,CurrentAd,No,Yes
1228,961647280,47,649,28,0,CurrentAd,No,Yes
1229,961652392,89,355,638,0,CurrentAd,No,Yes
1232,961647360,23,440,397,0,CurrentAd,No,Yes
1234,961641952,87,359,137,0,CurrentAd,No,Yes
1235,961631616,53,213,426,0,CurrentAd,No,Yes
1238,961682776,71,398,173,0,CurrentAd,No,Yes
1239,961692136,45,565,370,0,CurrentAd,No,Yes
1242,961654880,5,531,502,0,CurrentAd,No,Yes
1245,961674408,87,333,363,0,CurrentAd,No,Yes
1246,961684344,78,510,242,0,CurrentAd,No,Yes
1247,961684440,91,192,85,1,CurrentAd,No,Yes
1248,961665632,26,362,550,0,CurrentAd,No,Yes
1250,961666056,68,468,79,0,CurrentAd,No,Yes
1251,961694384,66,262,329,0,CurrentAd,No,Yes
1252,961656688,4,23,246,0,CurrentAd,No,Yes
1254,961675888,57,156,672,0,CurrentAd,No,Yes
1255,961695176,92,388,252,0,CurrentAd,No,Yes
1258,961667128,96,364,44,0,CurrentAd,No,Yes
1259,961685952,92,20,475,0,CurrentAd,No,Yes
1260,961667488,77,698,331,0,CurrentAd,No,Yes
1261,961658216,25,583,460,0,CurrentAd,No,Yes
1262,961695952,15,626,247,0,CurrentAd,No,Yes
1263,961658504,80,41,445,0,CurrentAd,No,Yes
1264,961686808,54,492,32,0,CurrentAd,No,Yes
1265,961668200,85,34,420,0,CurrentAd,No,Yes
1266,961668264,86,699,159,0,CurrentAd,No,Yes
1268,961687536,49,442,506,0,CurrentAd,No,Yes
1269,961695480,23,401,61,0,CurrentAd,No,Yes
1271,961676904,46,667,325,0,CurrentAd,No,Yes
1272,961658784,29,160,2,0,CurrentAd,No,Yes
1273,961696400,81,29,221,0,CurrentAd,No,Yes
1275,961687040,95,38,298,0,CurrentAd,No,Yes
1276,961677224,18,235,502,0,CurrentAd,No,Yes
1278,961696872,22,490,685,0,CurrentAd,No,Yes
1280,961678088,61,30,599,0,CurrentAd,No,Yes
1282,961678728,83,40,330,0,CurrentAd,No,Yes
1283,961698312,95,183,300,0,CurrentAd,No,Yes
1286,961699416,61,135,411,0,CurrentAd,No,Yes
1288,961690456,26,141,292,0,CurrentAd,No,Yes
1289,961671608,59,324,306,0,CurrentAd,No,Yes
1291,961672168,62,453,179,0,CurrentAd,No,Yes
1294,982021849,16,4,670,0,CurrentAd,No,Yes
1295,982034865,64,196,135,0,CurrentAd,No,Yes
1297,982022281,4,221,561,0,CurrentAd,No,Yes
1298,982028761,6,45,124,0,CurrentAd,No,Yes
1300,982028961,84,230,368,0,CurrentAd,No,Yes
1301,982035617,78,559,4,0,CurrentAd,No,Yes
1304,982029777,64,453,529,0,CurrentAd,No,Yes
1306,982036249,59,331,108,0,CurrentAd,No,Yes
1307,982036305,76,512,680,0,CurrentAd,No,Yes
1308,982029905,66,162,679,0,CurrentAd,No,Yes
1311,982012657,41,318,511,0,CurrentAd,No,Yes
1312,982024161,17,370,533,0,CurrentAd,No,Yes
1316,982031369,30,59,512,0,CurrentAd,No,Yes
1317,982031441,89,433,271,0,CurrentAd,No,Yes
1321,982014369,25,240,328,0,CurrentAd,No,Yes
1323,982026169,45,360,54,0,CurrentAd,No,Yes
1325,982014865,26,606,223,0,CurrentAd,No,Yes
1329,982039337,12,166,601,0,CurrentAd,No,Yes
1330,982033729,33,157,626,0,CurrentAd,No,Yes
1332,982039921,7,56,397,0,CurrentAd,No,Yes
1333,982050057,51,567,496,0,CurrentAd,No,Yes
1334,982079825,94,238,503,0,CurrentAd,No,Yes
1335,982069793,46,685,179,0,CurrentAd,No,Yes
1336,982069977,70,77,88,0,CurrentAd,No,Yes
1337,982060505,51,132,510,0,CurrentAd,No,Yes
1338,982050801,37,398,625,0,CurrentAd,No,Yes
1339,982070601,22,493,262,0,CurrentAd,No,Yes
1341,982041929,56,477,203,0,CurrentAd,No,Yes
1342,982062297,36,272,413,0,CurrentAd,No,Yes
1343,982052425,95,642,665,0,CurrentAd,No,Yes
1344,982052441,37,465,390,0,CurrentAd,No,Yes
1346,982082177,12,579,170,0,CurrentAd,No,Yes
1347,982082217,27,444,255,0,CurrentAd,No,Yes
1349,982053217,53,649,570,1,CurrentAd,No,Yes
1351,982082865,62,150,133,0,CurrentAd,No,Yes
1352,982043297,74,277,1,0,CurrentAd,No,Yes
1356,982044721,77,618,150,0,CurrentAd,No,Yes
1358,982045753,14,91,492,0,CurrentAd,No,Yes
1359,982055697,1,250,414,0,CurrentAd,No,Yes
1360,982075897,37,497,605,0,CurrentAd,No,Yes
1361,982046321,9,320,501,0,CurrentAd,No,Yes
1363,982056657,40,346,656,0,CurrentAd,No,Yes
1364,982066929,37,198,406,0,CurrentAd,No,Yes
1365,982086793,69,466,299,0,CurrentAd,No,Yes
1366,982087497,67,348,465,0,CurrentAd,No,Yes
1367,982077777,88,184,230,0,CurrentAd,No,Yes
1369,982088233,45,303,322,0,CurrentAd,No,Yes
1371,982078737,52,582,331,0,CurrentAd,No,Yes
1372,982059529,84,644,59,0,CurrentAd,No,Yes
1373,982110857,84,511,196,0,CurrentAd,No,Yes
1378,982111425,65,224,510,0,CurrentAd,No,Yes
1381,982118449,61,590,18,0,CurrentAd,No,Yes
1382,982090873,2,527,112,0,CurrentAd,No,Yes
1384,982104745,5,117,198,0,CurrentAd,No,Yes
1385,982105009,34,285,246,0,CurrentAd,No,Yes
1389,982113409,18,103,313,0,CurrentAd,No,Yes
1393,982092569,86,653,476,0,CurrentAd,No,Yes
1395,982099545,5,422,51,0,CurrentAd,No,Yes
1396,982120937,77,261,644,0,CurrentAd,No,Yes
1397,982107105,31,468,207,0,CurrentAd,No,Yes
1398,982121137,83,142,601,0,CurrentAd,No,Yes
1399,982093457,53,626,265,0,CurrentAd,No,Yes
1400,982121545,34,284,586,0,CurrentAd,No,Yes
1406,961694448,54,81,397,0,CurrentAd,No,Yes
1407,961685256,1,370,156,0,CurrentAd,No,Yes
1408,961685408,26,239,44,0,CurrentAd,No,Yes
1409,961666848,56,79,281,0,CurrentAd,No,Yes
1410,961685520,94,161,624,1,CurrentAd,No,Yes
1411,961676024,55,211,227,0,CurrentAd,No,Yes
1412,961695328,10,303,377,0,CurrentAd,No,Yes
1414,961676304,17,485,90,0,CurrentAd,No,Yes
1416,961676336,29,61,542,0,CurrentAd,No,Yes
1419,961676536,90,529,458,0,CurrentAd,No,Yes
1421,961686728,9,113,105,0,CurrentAd,No,Yes
1422,961686936,66,130,540,0,CurrentAd,No,Yes
1423,961668104,18,6,500,0,CurrentAd,No,Yes
1424,961677256,96,492,96,0,CurrentAd,No,Yes
1425,961696592,77,182,397,0,CurrentAd,No,Yes
1427,961677448,25,18,301,0,CurrentAd,No,Yes
1429,961687576,72,577,671,0,CurrentAd,No,Yes
1430,961669152,1,365,598,0,CurrentAd,No,Yes
1431,961688584,34,355,599,0,CurrentAd,No,Yes
1433,961669960,13,520,119,0,CurrentAd,No,Yes
1436,961689504,35,200,237,0,CurrentAd,No,Yes
1442,961690664,65,182,681,0,CurrentAd,No,Yes
1443,961690944,44,336,557,0,CurrentAd,No,Yes
1444,961691032,16,395,233,0,CurrentAd,No,Yes
1445,961663216,10,490,556,0,CurrentAd,No,Yes
1447,961701464,35,419,410,0,CurrentAd,No,Yes
1451,982035041,13,37,651,0,CurrentAd,No,Yes
1453,982035401,62,25,474,0,CurrentAd,No,Yes
1455,982011481,63,273,661,0,CurrentAd,No,Yes
1457,982011953,8,108,475,1,CurrentAd,No,Yes
1458,982012065,17,274,159,0,CurrentAd,No,Yes
1459,982029801,79,618,570,0,CurrentAd,No,Yes
1462,982023505,81,685,565,0,CurrentAd,No,Yes
1464,982036689,15,331,254,0,CurrentAd,No,Yes
1466,982030889,87,214,160,0,CurrentAd,No,Yes
1467,982031137,72,103,20,0,CurrentAd,No,Yes
1469,982031225,73,362,295,0,CurrentAd,No,Yes
1470,982031329,55,66,379,0,CurrentAd,No,Yes
1471,982024937,10,341,23,0,CurrentAd,No,Yes
1474,982032561,5,219,241,0,CurrentAd,No,Yes
1475,982026017,26,118,230,0,CurrentAd,No,Yes
1478,982032889,83,325,140,0,CurrentAd,No,Yes
1479,982020449,65,541,249,0,CurrentAd,No,Yes
1480,982026545,84,140,389,0,CurrentAd,No,Yes
1483,982033737,13,679,649,0,CurrentAd,No,Yes
1484,982059945,97,354,450,0,CurrentAd,No,Yes
1488,982060409,91,358,490,0,CurrentAd,No,Yes
1491,982060729,14,74,218,0,CurrentAd,No,Yes
1492,982060809,48,545,570,0,CurrentAd,No,Yes
1493,982040833,85,209,156,0,CurrentAd,No,Yes
1494,982061073,60,485,417,0,CurrentAd,No,Yes
1496,982041617,54,669,693,0,CurrentAd,No,Yes
1497,982051761,41,176,643,0,CurrentAd,No,Yes
1498,961676240,70,599,312,0,CurrentAd,No,Yes
1500,961686112,25,678,480,0,CurrentAd,No,Yes
1501,961686184,31,125,696,1,CurrentAd,No,Yes
1504,961686608,1,579,459,0,CurrentAd,No,Yes
1505,961676720,77,15,384,0,CurrentAd,No,Yes
1506,961686984,4,37,226,0,CurrentAd,No,Yes
1507,961677128,54,379,599,0,CurrentAd,No,Yes
1508,961696864,72,70,268,0,CurrentAd,No,Yes
1509,961696896,4,245,272,0,CurrentAd,No,Yes
1511,961668872,5,608,196,0,CurrentAd,No,Yes
1512,961697408,88,28,479,0,CurrentAd,No,Yes
1513,961669088,83,586,591,0,CurrentAd,No,Yes
1514,961688320,44,436,569,0,CurrentAd,No,Yes
1515,961669568,70,488,485,0,CurrentAd,No,Yes
1516,961698392,66,692,595,0,CurrentAd,No,Yes
1517,961698400,16,129,381,0,CurrentAd,No,Yes
1520,961679800,65,640,293,0,CurrentAd,No,Yes
1521,961679848,44,107,689,0,CurrentAd,No,Yes
1529,961671656,87,31,106,0,CurrentAd,No,Yes
1531,961690952,8,606,632,0,CurrentAd,No,Yes
1536,982027841,67,367,164,0,CurrentAd,No,Yes
1539,982010553,85,561,438,0,CurrentAd,No,Yes
1540,982016513,70,628,385,0,CurrentAd,No,Yes
1541,982028745,2,562,474,0,CurrentAd,No,Yes
1542,982011321,53,274,624,0,CurrentAd,No,Yes
1544,982035777,74,429,502,0,CurrentAd,No,Yes
1545,982029529,40,558,51,0,CurrentAd,No,Yes
1546,982036073,50,380,564,0,CurrentAd,No,Yes
1548,982023601,25,515,518,0,CurrentAd,No,Yes
1549,982036849,78,527,529,0,CurrentAd,No,Yes
1550,982030577,8,345,167,0,CurrentAd,No,Yes
1551,982024081,3,72,63,0,CurrentAd,No,Yes
1554,982037241,9,18,415,0,CurrentAd,No,Yes
1555,982013017,88,84,149,0,CurrentAd,No,Yes
1556,982018297,72,358,60,0,CurrentAd,No,Yes
1560,982031681,66,562,589,0,CurrentAd,No,Yes
1562,982025433,92,603,658,0,CurrentAd,No,Yes
1563,982025681,72,75,127,0,CurrentAd,No,Yes
1564,982038713,40,232,153,0,CurrentAd,No,Yes
1568,982020729,53,191,54,0,CurrentAd,No,Yes
1569,982033441,56,203,460,0,CurrentAd,No,Yes
1570,961657856,40,600,372,0,CurrentAd,No,Yes
1571,961686088,75,545,512,0,CurrentAd,No,Yes
1572,961667512,92,548,401,0,CurrentAd,No,Yes
1574,961658272,94,295,113,0,CurrentAd,No,Yes
1577,961668096,30,48,510,0,CurrentAd,No,Yes
1580,961677496,4,308,607,0,CurrentAd,No,Yes
1581,961677576,16,66,401,0,CurrentAd,No,Yes
1584,961697224,49,186,534,0,CurrentAd,No,Yes
1588,961697728,9,527,187,0,CurrentAd,No,Yes
1589,961697800,58,293,525,0,CurrentAd,No,Yes
1591,961660168,35,540,430,0,CurrentAd,No,Yes
1593,961679168,32,447,444,0,CurrentAd,No,Yes
1597,961699256,45,535,4,0,CurrentAd,No,Yes
1599,961680176,10,109,603,0,CurrentAd,No,Yes
1600,961680504,8,539,322,0,CurrentAd,No,Yes
1601,961671232,58,248,484,0,CurrentAd,No,Yes
1602,961662368,39,253,263,0,CurrentAd,No,Yes
1603,961700448,60,159,525,0,CurrentAd,No,Yes
1605,961671872,86,469,323,0,CurrentAd,No,Yes
1606,961701376,91,40,263,0,CurrentAd,No,Yes
1607,982033881,43,327,93,0,CurrentAd,No,Yes
1608,982015833,20,426,675,0,CurrentAd,No,Yes
1610,982021609,31,262,29,0,CurrentAd,No,Yes
1611,982034745,38,121,25,0,CurrentAd,No,Yes
1612,982023225,89,528,201,0,CurrentAd,No,Yes
1614,982030561,99,1,189,0,CurrentAd,No,Yes
1615,982018137,5,609,608,0,CurrentAd,No,Yes
1617,982018209,47,379,330,0,CurrentAd,No,Yes
1619,982024873,24,337,534,0,CurrentAd,No,Yes
1620,982019561,36,174,131,0,CurrentAd,No,Yes
1621,982020009,75,82,7,0,CurrentAd,No,Yes
1625,982033369,56,239,306,0,CurrentAd,No,Yes
1626,982026953,24,298,330,0,CurrentAd,No,Yes
1627,982020969,4,590,27,0,CurrentAd,No,Yes
1629,982033745,48,20,104,0,CurrentAd,No,Yes
1630,982079769,48,373,629,0,CurrentAd,No,Yes
1631,982050089,51,604,27,0,CurrentAd,No,Yes
1632,982040025,4,53,652,0,CurrentAd,No,Yes
1633,982060129,52,653,194,0,CurrentAd,No,Yes
1635,982070009,38,294,114,0,CurrentAd,No,Yes
1639,982080193,1,623,625,0,CurrentAd,No,Yes
1641,961688128,45,161,446,0,CurrentAd,No,Yes
1643,961660296,15,310,634,0,CurrentAd,No,Yes
1645,961698024,94,444,267,0,CurrentAd,No,Yes
1648,961660560,81,689,594,0,CurrentAd,No,Yes
